spec_id,weight_id,tier_spec,K,controls,variable,estimate,std_error,t_stat,p_value,estimated,ci_low,ci_high,tier,sector,n_obs,n_clusters
own_muni__mayor_pres__C1_FE,own_muni,mayor_pres,8,C1_FE,ar_Z_ownmuni_mayor_coalition_cycle_specific_Infra,-0.0632722046919505,0.0236672028277633,-2.67341287233689,0.00753027913634225,TRUE,-0.109659922234367,-0.0168844871495344,mayor,Infra,89009,5570
own_muni__mayor_pres__C1_FE,own_muni,mayor_pres,8,C1_FE,ar_Z_ownmuni_mayor_coalition_cycle_specific_Serv,-0.0300526640635704,0.0243698163265108,-1.23319206271068,0.217556165331549,TRUE,-0.0778175040635315,0.0177121759363908,mayor,Serv,89009,5570
own_muni__mayor_pres__C1_FE,own_muni,mayor_pres,8,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Agro,-0.0257656188689031,0.265231894209438,-0.0971437426320887,0.92261573924158,TRUE,-0.545620131519402,0.494088893781596,pres,Agro,89009,5570
own_muni__mayor_pres__C1_FE,own_muni,mayor_pres,8,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Ind,-0.289534087340116,0.171986832723528,-1.68346659308243,0.09234084837789,TRUE,-0.626628279478231,0.047560104797999,pres,Ind,89009,5570
own_muni__mayor_pres__C1_FE,own_muni,mayor_pres,8,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Infra,0.114088640179165,0.047845324894671,2.38453057702765,0.0171342017807539,TRUE,0.02031180338561,0.20786547697272,pres,Infra,89009,5570
own_muni__mayor_pres__C1_FE,own_muni,mayor_pres,8,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Serv,-0.0569324064299451,0.0527592803911341,-1.07909747835591,0.280591009327418,TRUE,-0.160340595996568,0.0464757831366778,pres,Serv,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Agro,-0.195053333089255,0.112805929686974,-1.72910531946777,0.0838456648991279,TRUE,-0.416152955275725,0.0260462890972148,mayor,Agro,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Ind,-0.0693099264098326,0.0664270929176078,-1.04339845935755,0.29680907665639,TRUE,-0.199507028528344,0.0608871757086787,mayor,Ind,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Infra,-0.045435117224282,0.0239461278977408,-1.89738889804262,0.057828306703865,TRUE,-0.0923695279038538,0.00149929345528992,mayor,Infra,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Serv,-0.0137475756254243,0.0243145143762295,-0.565406136133418,0.571820329160334,TRUE,-0.0614040238028341,0.0339088725519854,mayor,Serv,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Agro,0.148063050470752,0.266272204787211,0.556058979528394,0.57819287569357,TRUE,-0.373830470912181,0.669956571853686,pres,Agro,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Ind,-0.1907782885814,0.171605647232691,-1.11172500239874,0.266304397260217,TRUE,-0.527125357157475,0.145568779994675,pres,Ind,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Infra,0.147573073902441,0.048208734926677,3.06112728589316,0.00221556254482004,TRUE,0.0530839534461545,0.242062194358728,pres,Infra,89009,5570
own_muni__mayor_pres__C2_FE_R0a,own_muni,mayor_pres,8,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Serv,-0.0371469759374085,0.0518417018885918,-0.716546227923567,0.473684180957879,TRUE,-0.138756711639048,0.0644627597642314,pres,Serv,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Agro,-0.279727724053502,0.115478292818966,-2.42234031370751,0.0154526079724272,TRUE,-0.506065177978677,-0.0533902701283284,mayor,Agro,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Ind,-0.0505657113447534,0.0674562574013975,-0.749607424020915,0.453522841784237,TRUE,-0.182779975851493,0.0816485531619858,mayor,Ind,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Infra,-0.0357818462466462,0.0251960702540137,-1.42013599287159,0.15562407178157,TRUE,-0.0851661439445132,0.0136024514512207,mayor,Infra,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Serv,0.00158068727113098,0.0250943445305546,0.0629897811917881,0.949776902177755,TRUE,-0.047604228008756,0.050765602551018,mayor,Serv,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Agro,-0.00537386024797492,0.265882794977533,-0.0202113876846714,0.983875467748766,TRUE,-0.52650413840394,0.515756417907991,pres,Agro,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Ind,-0.145208337888527,0.172404034077941,-0.842256033422514,0.399680823773269,TRUE,-0.483120244681291,0.192703568904238,pres,Ind,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Infra,0.152481716158594,0.0492478059198761,3.09621339083968,0.00196983329242303,TRUE,0.0559560165556367,0.249007415761551,pres,Infra,89009,5570
own_muni__mayor_pres__C3_FE_R0b,own_muni,mayor_pres,8,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Serv,-0.00942460524172854,0.0523210209229743,-0.18013037734113,0.85705676890758,TRUE,-0.111973806250758,0.0931245957673011,pres,Serv,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_mayor_coalition_cycle_specific_Agro,-3.63274620227879,0.765952806138506,-4.74278072116873,2.16062216088627e-06,TRUE,-5.13401370231027,-2.13147870224732,mayor,Agro,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_mayor_coalition_cycle_specific_Ind,-0.915917206144108,0.520960040661917,-1.75813332051412,0.0787797538359005,TRUE,-1.93699888584147,0.10516447355325,mayor,Ind,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_mayor_coalition_cycle_specific_Infra,-3.19851819028856,0.19217389954045,-16.6438741053663,9.6409988390396e-61,TRUE,-3.57517903338785,-2.82185734718928,mayor,Infra,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_mayor_coalition_cycle_specific_Serv,1.07988806266803,0.315086404805826,3.42727596683682,0.000614082311062348,TRUE,0.462318709248606,1.69745741608745,mayor,Serv,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_gov_coalition_cycle_specific_Agro,-4.30304782397086,0.642368646614716,-6.69872019228823,2.30948392858303e-11,TRUE,-5.5620903713357,-3.04400527660601,gov,Agro,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_gov_coalition_cycle_specific_Ind,-1.31986683295152,0.515442009871629,-2.56065048574569,0.0104737740182643,TRUE,-2.33013317229991,-0.309600493603126,gov,Ind,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_gov_coalition_cycle_specific_Infra,-2.47647348559477,0.176833521054482,-14.0045477284354,8.03982400809697e-44,TRUE,-2.82306718686156,-2.12987978432799,gov,Infra,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_gov_coalition_cycle_specific_Serv,0.357957714732493,0.26243747720417,1.36397331107558,0.17263108874255,TRUE,-0.156419740587681,0.872335170052666,gov,Serv,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_pres_coalition_cycle_specific_Agro,-1.40873151224486,1.59826822268003,-0.881411200106729,0.378133336374573,TRUE,-4.54133722869772,1.72387420420801,pres,Agro,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_pres_coalition_cycle_specific_Ind,4.19539861952399,1.16102878950132,3.61351816377093,0.000304735752200923,TRUE,1.9197821921014,6.47101504694657,pres,Ind,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_pres_coalition_cycle_specific_Infra,-5.42897982767101,0.239741161145318,-22.6451719918894,1.10574985574141e-108,TRUE,-5.89887250351584,-4.95908715182619,pres,Infra,89009,5570
own_muni__mayor_gov_pres__none,own_muni,mayor_gov_pres,12,none,ar_Z_ownmuni_pres_coalition_cycle_specific_Serv,1.69671599344099,0.575247790915406,2.94953934675866,0.00319572246624253,TRUE,0.569230323246794,2.82420166363519,pres,Serv,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_mayor_coalition_cycle_specific_Agro,-0.312266473030876,0.111103577026054,-2.81058883421593,0.00496236350727163,TRUE,-0.530029484001941,-0.0945034620598107,mayor,Agro,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_mayor_coalition_cycle_specific_Ind,-0.150515027012653,0.0664932289209574,-2.26361434773418,0.0236361611952895,TRUE,-0.280841755697729,-0.0201882983275761,mayor,Ind,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_mayor_coalition_cycle_specific_Infra,-0.0730724379527908,0.0235914958977171,-3.09740587326902,0.00196193927215937,TRUE,-0.119311769912316,-0.0268331059932653,mayor,Infra,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_mayor_coalition_cycle_specific_Serv,-0.0343125485362302,0.0239080453802629,-1.43518836402062,0.151289586247097,TRUE,-0.0811723174815455,0.0125472204090851,mayor,Serv,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_gov_coalition_cycle_specific_Agro,0.0314857222520281,0.122132660289393,0.257799364866226,0.796571280182234,TRUE,-0.207894291915183,0.270865736419239,gov,Agro,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_gov_coalition_cycle_specific_Ind,0.165492409647287,0.0687414789472808,2.40746070904594,0.0160962129200456,TRUE,0.0307591109106166,0.300225708383957,gov,Ind,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_gov_coalition_cycle_specific_Infra,0.0763173279685147,0.0235772352457425,3.23690743096335,0.00121539977766492,TRUE,0.0301059468868595,0.12252870905017,gov,Infra,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_gov_coalition_cycle_specific_Serv,0.0389059633941316,0.0319850656396819,1.21637903865557,0.223892116776682,TRUE,-0.023784765259645,0.101596692047908,gov,Serv,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Agro,-0.0333770532417558,0.265143770369318,-0.125882849124703,0.899829203170693,TRUE,-0.553058843165619,0.486304736682107,pres,Agro,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Ind,-0.344099328875033,0.170318632912414,-2.02032697768297,0.0433972617861702,TRUE,-0.677923849383365,-0.0102748083667016,pres,Ind,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Infra,0.0872868924896692,0.0502129340885442,1.73833483492022,0.0822071006328762,TRUE,-0.0111304583238774,0.185704243303216,pres,Infra,89009,5570
own_muni__mayor_gov_pres__C1_FE,own_muni,mayor_gov_pres,12,C1_FE,ar_Z_ownmuni_pres_coalition_cycle_specific_Serv,-0.0664144527994464,0.0533575516741715,-1.24470577670068,0.213292299150824,TRUE,-0.170995254080822,0.0381663484819297,pres,Serv,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Agro,-0.198271976976112,0.111676879818128,-1.77540756241587,0.0758852179728918,TRUE,-0.417158661419642,0.0206147074674186,mayor,Agro,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Ind,-0.0964478088332924,0.0657560644915958,-1.46675153963357,0.142500121740123,TRUE,-0.22532969523682,0.0324340775702354,mayor,Ind,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Infra,-0.0574703111322381,0.0238429176655601,-2.41037241911258,0.0159684454908496,TRUE,-0.104202429756736,-0.0107381925077404,mayor,Infra,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_mayor_coalition_cycle_specific_Serv,-0.0168033458768,0.0238239860391843,-0.7053121106251,0.480645524132498,TRUE,-0.0634983585136011,0.0298916667600012,mayor,Serv,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_gov_coalition_cycle_specific_Agro,0.123467455379579,0.118336137244735,1.04336222437472,0.296825850537483,TRUE,-0.108471373620102,0.35540628437926,gov,Agro,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_gov_coalition_cycle_specific_Ind,0.228651281933397,0.0708091703985385,3.22911962739385,0.00124892420202783,TRUE,0.0898653079522611,0.367437255914532,gov,Ind,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_gov_coalition_cycle_specific_Infra,0.108862792789625,0.0237981717848989,4.5744183113555,4.87899033975073e-06,TRUE,0.0622183760912235,0.155507209488027,gov,Infra,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_gov_coalition_cycle_specific_Serv,0.0534329923637905,0.0318398852917873,1.67817791660113,0.0933684800150328,TRUE,-0.00897318280811261,0.115839167535694,gov,Serv,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Agro,0.141639114297726,0.265080336931158,0.534325238670983,0.593137862592111,TRUE,-0.377918346087344,0.661196574682796,pres,Agro,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Ind,-0.241845879169728,0.169739870080861,-1.42480301802114,0.15427018587154,TRUE,-0.574536024528215,0.0908442661887598,pres,Ind,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Infra,0.116884015661245,0.0503119930217873,2.32318396948873,0.020205106983345,TRUE,0.0182725093385421,0.215495521983948,pres,Infra,89009,5570
own_muni__mayor_gov_pres__C2_FE_R0a,own_muni,mayor_gov_pres,12,C2_FE_R0a,ar_Z_ownmuni_pres_coalition_cycle_specific_Serv,-0.0452769737858366,0.0524372222711865,-0.86345103391786,0.387926715039643,TRUE,-0.148053929437362,0.0574999818656889,pres,Serv,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Agro,-0.280324573893071,0.113785873379378,-2.46361490726032,0.0137843909028908,TRUE,-0.503344885716652,-0.0573042620694897,mayor,Agro,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Ind,-0.0821269759724645,0.0666318516383371,-1.23254830765069,0.217796363642052,TRUE,-0.212725405183605,0.0484714532386762,mayor,Ind,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Infra,-0.0436886259002089,0.0250695349736935,-1.74269789790889,0.081441595224342,TRUE,-0.092824914448648,0.0054476626482303,mayor,Infra,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_mayor_coalition_cycle_specific_Serv,-0.00387799784538419,0.0248191585358833,-0.156250174226391,0.875841492591854,TRUE,-0.0525235485757154,0.044767552884947,mayor,Serv,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_gov_coalition_cycle_specific_Agro,0.0473378045049604,0.123902904851836,0.382055647214787,0.702434667052457,TRUE,-0.195511889004638,0.290187498014559,gov,Agro,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_gov_coalition_cycle_specific_Ind,0.267489381752747,0.0741045835549703,3.6096199306528,0.000309340971766585,TRUE,0.122244397985005,0.412734365520489,gov,Ind,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_gov_coalition_cycle_specific_Infra,0.105401718784917,0.0256270535389652,4.11290820556707,3.96335411870767e-05,TRUE,0.0551726938485448,0.155630743721288,gov,Infra,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_gov_coalition_cycle_specific_Serv,0.0770982933727287,0.031961574502971,2.4122182518124,0.015887912056046,TRUE,0.0144536073469054,0.139742979398552,gov,Serv,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Agro,-0.00917246248991757,0.264887659845394,-0.0346277455705986,0.972377818012612,TRUE,-0.528352275786891,0.510007350807055,pres,Agro,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Ind,-0.197857477413931,0.169622853954402,-1.16645530246248,0.243480358627088,TRUE,-0.530318271164559,0.134603316336698,pres,Ind,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Infra,0.13143757064441,0.0506564208482127,2.59468727643136,0.00949252266480684,TRUE,0.0321509857819127,0.230724155506907,pres,Infra,89009,5570
own_muni__mayor_gov_pres__C3_FE_R0b,own_muni,mayor_gov_pres,12,C3_FE_R0b,ar_Z_ownmuni_pres_coalition_cycle_specific_Serv,-0.0288491855423235,0.0524054763734311,-0.550499442782466,0.581998939101053,TRUE,-0.131563919234248,0.0738655481496014,pres,Serv,89009,5570
owner_legacy__mayor__none,owner_legacy,mayor,4,none,ar_Z_mayor_coalition_cycle_specific_Agro,1.05501968789394,0.0924195625034139,11.4155451434318,7.49393966058902e-30,TRUE,0.873877345387247,1.23616203040063,mayor,Agro,89009,5570
owner_legacy__mayor__none,owner_legacy,mayor,4,none,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0362433639933784,0.0687602647976945,-0.527097504641861,0.598146874948673,TRUE,-0.17101348299686,0.0985267550101028,mayor,Ind,89009,5570
owner_legacy__mayor__none,owner_legacy,mayor,4,none,ar_Z_mayor_coalition_cycle_specific_Infra,-0.997251293831553,0.0874997400672964,-11.397191500964,9.20928609620791e-30,TRUE,-1.16875078436345,-0.825751803299652,mayor,Infra,89009,5570
owner_legacy__mayor__none,owner_legacy,mayor,4,none,ar_Z_mayor_coalition_cycle_specific_Serv,-1.14838468491268,0.0728862137691396,-15.755855950346,9.39702299110904e-55,TRUE,-1.2912416639002,-1.00552770592517,mayor,Serv,89009,5570
owner_legacy__mayor__C1_FE,owner_legacy,mayor,4,C1_FE,ar_Z_mayor_coalition_cycle_specific_Agro,-0.0127210569853679,0.00984183506943172,-1.29254929549459,0.196220611044028,TRUE,-0.0320110537214541,0.00656893975071828,mayor,Agro,89009,5570
owner_legacy__mayor__C1_FE,owner_legacy,mayor,4,C1_FE,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0259460248434209,0.0100555642094114,-2.58026544339868,0.00989781329800731,TRUE,-0.0456549306938672,-0.00623711899297451,mayor,Ind,89009,5570
owner_legacy__mayor__C1_FE,owner_legacy,mayor,4,C1_FE,ar_Z_mayor_coalition_cycle_specific_Infra,-0.0124069563567848,0.012843680205377,-0.965996985162451,0.334087635981112,TRUE,-0.0375805695593238,0.0127666568457541,mayor,Infra,89009,5570
owner_legacy__mayor__C1_FE,owner_legacy,mayor,4,C1_FE,ar_Z_mayor_coalition_cycle_specific_Serv,-0.0159304912971314,0.0114088795617064,-1.39632390814271,0.162672628598634,TRUE,-0.0382918952380759,0.00643091264381315,mayor,Serv,89009,5570
owner_legacy__mayor__C2_FE_R0a,owner_legacy,mayor,4,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Agro,0.00282072584295987,0.0100385346048965,0.280989801199071,0.778728660880497,TRUE,-0.0168548019826373,0.0224962536685571,mayor,Agro,89009,5570
owner_legacy__mayor__C2_FE_R0a,owner_legacy,mayor,4,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0133650737447078,0.010238769572503,-1.30533983112588,0.191831082816304,TRUE,-0.0334330621068137,0.00670291461739804,mayor,Ind,89009,5570
owner_legacy__mayor__C2_FE_R0a,owner_legacy,mayor,4,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Infra,-0.00441148272858434,0.0130788460752775,-0.337299078465585,0.735904165858105,TRUE,-0.0300460210361283,0.0212230555789596,mayor,Infra,89009,5570
owner_legacy__mayor__C2_FE_R0a,owner_legacy,mayor,4,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Serv,-0.00482212827400545,0.0115470664820457,-0.417606348894179,0.676251053265358,TRUE,-0.027454378578815,0.0178101220308041,mayor,Serv,89009,5570
owner_legacy__mayor__C3_FE_R0b,owner_legacy,mayor,4,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Agro,-0.0155891313445176,0.0109701315123423,-1.42105236632565,0.15535752614052,TRUE,-0.0370905891087086,0.0059123264196733,mayor,Agro,89009,5570
owner_legacy__mayor__C3_FE_R0b,owner_legacy,mayor,4,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Ind,-0.00796603333993011,0.0110489652960022,-0.720975505535567,0.470954849008544,TRUE,-0.0296220053200944,0.0136899386402342,mayor,Ind,89009,5570
owner_legacy__mayor__C3_FE_R0b,owner_legacy,mayor,4,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Infra,-0.00146233630115206,0.0142836321054171,-0.102378463009942,0.918459963854128,TRUE,-0.0294582552277695,0.0265335826254654,mayor,Infra,89009,5570
owner_legacy__mayor__C3_FE_R0b,owner_legacy,mayor,4,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Serv,0.00538355593554477,0.0132088416192879,0.407572146802301,0.683603482854872,TRUE,-0.0205057736382596,0.0312728855093491,mayor,Serv,89009,5570
owner_legacy__gov__none,owner_legacy,gov,4,none,ar_Z_gov_coalition_cycle_specific_Agro,1.03813460958485,0.0878435684528194,11.8179922317526,7.54917415896622e-32,TRUE,0.86596121541732,1.21030800375237,gov,Agro,89009,5570
owner_legacy__gov__none,owner_legacy,gov,4,none,ar_Z_gov_coalition_cycle_specific_Ind,0.0385954283657171,0.0693100665274329,0.556851699896161,0.577651133894078,TRUE,-0.0972523020280515,0.174443158759486,gov,Ind,89009,5570
owner_legacy__gov__none,owner_legacy,gov,4,none,ar_Z_gov_coalition_cycle_specific_Infra,-0.553327183399084,0.0821646671620895,-6.7343689509204,1.81205102227847e-11,TRUE,-0.714369931036779,-0.392284435761388,gov,Infra,89009,5570
owner_legacy__gov__none,owner_legacy,gov,4,none,ar_Z_gov_coalition_cycle_specific_Serv,-1.10637001147569,0.0694336576515106,-15.9342032221403,6.223206434779e-56,TRUE,-1.24245998047265,-0.970280042478729,gov,Serv,89009,5570
owner_legacy__gov__C1_FE,owner_legacy,gov,4,C1_FE,ar_Z_gov_coalition_cycle_specific_Agro,-0.00682878184851264,0.0108043148704161,-0.632042098959084,0.527385313525327,TRUE,-0.0280052389945282,0.0143476752975029,gov,Agro,89009,5570
owner_legacy__gov__C1_FE,owner_legacy,gov,4,C1_FE,ar_Z_gov_coalition_cycle_specific_Ind,0.00958575916066396,0.010252568171414,0.934961757912594,0.349848546027582,TRUE,-0.0105092744553075,0.0296807927766354,gov,Ind,89009,5570
owner_legacy__gov__C1_FE,owner_legacy,gov,4,C1_FE,ar_Z_gov_coalition_cycle_specific_Infra,0.0442046322297768,0.0130711783740875,3.38183987431529,0.000724980135203965,TRUE,0.0185851226165653,0.0698241418429884,gov,Infra,89009,5570
owner_legacy__gov__C1_FE,owner_legacy,gov,4,C1_FE,ar_Z_gov_coalition_cycle_specific_Serv,0.0136178625926299,0.0114336628521508,1.19103237245343,0.233691637073678,TRUE,-0.00879211659758575,0.0360278417828456,gov,Serv,89009,5570
owner_legacy__gov__C2_FE_R0a,owner_legacy,gov,4,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Agro,0.016813675021708,0.0110137587295221,1.52660644150841,0.126915692883177,TRUE,-0.00477329208815544,0.0384006421315714,gov,Agro,89009,5570
owner_legacy__gov__C2_FE_R0a,owner_legacy,gov,4,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Ind,0.0297337712853211,0.0105486058152937,2.81873944348286,0.00483827838403354,TRUE,0.00905850388734536,0.0504090386832968,gov,Ind,89009,5570
owner_legacy__gov__C2_FE_R0a,owner_legacy,gov,4,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Infra,0.0652670351117089,0.0131175480424868,4.97555144454694,6.70177852238723e-07,TRUE,0.0395566409484348,0.090977429274983,gov,Infra,89009,5570
