margin,denom,bin,n_obs,n_munis,n_munis_with_sigma,mean_share_overall,total_var,between_muni_var,within_muni_var,share_within,p10_sigma_within,med_sigma_within,p90_sigma_within
standalone_S3,all,1,46141,5200,4926,0.712565690489091,0.135087234062221,0.0679577918501177,0.0653325438079834,0.483632256308478,0,0.19403614856913,0.432279927515224
standalone_S3,all,2,46141,5200,4926,0.186166671294446,0.0902966387709545,0.0366686504825399,0.0551587840641807,0.610861985727906,0,0.142579386611872,0.407926310490104
standalone_S3,all,3,46141,5200,4926,0.101267638216463,0.061769160402864,0.02356854058478,0.0332446719628186,0.538208253859918,0,0,0.344251183040576
