taxonomy,stack_id,stack_group,stack_label,tex_label,channels,spec,volume_control,n_obs,n_muni,n_endogenous,n_instruments,kp_rank_wald,kp_p,kp_df,kp_nondegenerate,kp_error,sw_min,sw_median,sw_max,n_sw_ge_5,n_sw_ge_10,n_sw_ge_20,identified_shares,relevant_verdict,sw_F_Agro_1,sw_p_Agro_1,sw_F_Agro_2,sw_p_Agro_2,sw_F_Agro_3,sw_p_Agro_3,sw_F_Ind_1,sw_p_Ind_1,sw_F_Ind_2,sw_p_Ind_2,sw_F_Ind_3,sw_p_Ind_3,sw_F_Infra_1,sw_p_Infra_1,sw_F_Infra_2,sw_p_Infra_2,sw_F_Infra_3,sw_p_Infra_3,sw_F_Serv_1,sw_p_Serv_1,sw_F_Serv_2,sw_p_Serv_2
policy_block_size_bin,GP,Singletons,Governor x President,\{G$\cdot$P\},GP,novol,FALSE,88694,5544,11,12,141.978758556437,1.47810166339681e-31,2,TRUE,,0.943882198058672,2.27440401877115,12.4980261870806,4,1,0,1,TRUE,1.13037229952209,0.329398729159292,1.40349604545765,0.155665119452604,2.00044797743486,0.0203188722981625,2.27440401877115,0.00701691030258969,1.25956599977003,0.235242145855139,0.943882198058672,0.501164003047033,3.99176674728602,3.26522280788807e-06,7.74038028413604,1.38822704825982e-14,12.4980261870806,6.05854962764965e-26,5.54422283918898,1.43214670176316e-09,5.27373484025215,5.69411003356745e-09
policy_block_size_bin,GP,Singletons,Governor x President,\{G$\cdot$P\},GP,volctrl,TRUE,88694,5544,11,12,141.997230588219,1.4645127432854e-31,2,TRUE,,0.943912070827033,2.27410239289338,12.4938629010273,4,1,0,1,TRUE,1.13042957849463,0.329352138983754,1.40384729831991,0.155501426029973,2.00146002918042,0.0202417390699486,2.27410239289338,0.00702537235552947,1.25945459811715,0.235313862564041,0.943912070827033,0.501133802196767,3.99015148441868,3.29065583016477e-06,7.74119499126878,1.38217472838749e-14,12.4938629010273,6.20136024483003e-26,5.54062580791887,1.45878579423348e-09,5.27085203651867,5.77812677854202e-09
policy_block_size_bin,MGP,Singletons,Mayor x Gov. x President,\{M$\cdot$G$\cdot$P\},MGP,novol,FALSE,88694,5544,11,12,51.2315594118526,7.50253835040127e-12,2,TRUE,,1.12161070033253,2.31776495023513,7.85837178146936,1,0,0,0,TRUE,1.93605432947243,0.0258282734293077,1.49660291394227,0.116958604730601,2.30541875741022,0.00619672264957189,1.21067814648591,0.268282119888124,1.12161070033253,0.336574773891261,2.31776495023513,0.00589635200652588,2.33285302774828,0.00554810464469304,4.36201576728745,5.41453740265925e-07,7.85837178146936,7.3687867818767e-15,4.47801913529231,3.06218840932159e-07,4.71131713935434,9.64419139901487e-08
policy_block_size_bin,MGP,Singletons,Mayor x Gov. x President,\{M$\cdot$G$\cdot$P\},MGP,volctrl,TRUE,88694,5544,11,12,88.793236885392,5.23351646918125e-20,2,TRUE,,1.12145100224118,2.31773385041983,7.85971439112375,1,0,0,0,TRUE,1.93604461899809,0.0258291999461234,1.49696803744507,0.116824420016298,2.3061714505608,0.00617800061149552,1.21071408634286,0.268256671474538,1.12145100224118,0.336706480640177,2.31773385041983,0.00589709095683829,2.33304945883499,0.00554370299320372,4.36294108966884,5.39004437795744e-07,7.85971439112375,7.31582792447838e-15,4.47737412301048,3.07193482779521e-07,4.71282620885922,9.57202565440423e-08
policy_block_size_bin,M_MP,Mayor stacks,Mayor + Mayor x President,"\{M, M$\cdot$P\}","M,MP",novol,FALSE,88694,5544,11,24,2913.3166873382,0,14,TRUE,,1.23670832475566,1.98051879995714,6.30157039096684,1,0,0,0,TRUE,1.23670832475566,0.195594884878504,1.62822160494236,0.0268277112450503,2.90474834494911,2.43148042577639e-06,1.32548921460772,0.131775167085133,1.38244890228681,0.100400063631949,1.47697574425574,0.0620732364414655,1.98051879995714,0.00288831774743499,4.2065148898163,2.09962428012206e-11,6.30157039096684,2.04447809751693e-20,4.80031809342281,7.03743443209128e-14,3.25262580129647,1.24561284334299e-07
policy_block_size_bin,M_MP,Mayor stacks,Mayor + Mayor x President,"\{M, M$\cdot$P\}","M,MP",volctrl,TRUE,88694,5544,11,24,2979.6342620318,0,14,TRUE,,1.23678255945503,1.98068833696493,6.29295239118477,1,0,0,0,TRUE,1.23678255945503,0.195533318125994,1.62806276007026,0.0268524691795292,2.90388868345652,2.4489943357763e-06,1.32547569000437,0.131783456111243,1.38244990745908,0.100399570073087,1.47656394592671,0.0622081363857774,1.98068833696493,0.00288499355892215,4.20490258986362,2.13181265240655e-11,6.29295239118477,2.23352256996762e-20,4.80066425430293,7.01374224340196e-14,3.25127617659553,1.26035927513139e-07
policy_block_size_bin,M_MG,Mayor stacks,Mayor + Mayor x Governor,"\{M, M$\cdot$G\}","M,MG",novol,FALSE,88694,5544,11,24,5931.27331430158,0,14,TRUE,,1.12408811504431,1.69565794805144,4.72203357103174,0,0,0,0,TRUE,1.22613051948131,0.204513146621668,1.69565794805144,0.0180024924238492,2.81758505840504,5.01106112008669e-06,1.20675988075401,0.221598308725147,1.20956061747349,0.219067464433377,1.12408811504431,0.305509717560369,1.4348333491365,0.0772528163934823,3.33650036617201,5.97406771681868e-08,4.72203357103174,1.50674885538459e-13,3.59085862134968,6.19382669665342e-09,3.84257306511244,6.24924674396557e-10
policy_block_size_bin,M_MG,Mayor stacks,Mayor + Mayor x Governor,"\{M, M$\cdot$G\}","M,MG",volctrl,TRUE,88694,5544,11,24,5967.04066399141,0,14,TRUE,,1.12441441625568,1.69573241091411,4.7152402140756,0,0,0,0,TRUE,1.22623255209406,0.204425739048037,1.69573241091411,0.0179944222534519,2.81720663853598,5.02671586534011e-06,1.20672793985768,0.221627290473373,1.20961815494335,0.219015687086185,1.12441441625568,0.305144111553813,1.43509734183935,0.0771486880091753,3.33506397359046,6.05005136730444e-08,4.7152402140756,1.60943662148246e-13,3.59339565937068,6.05373630091532e-09,3.8505519801696,5.8066362565054e-10
policy_block_size_bin,M_MGP,Mayor stacks,Mayor + Mayor x Gov. x President,"\{M, M$\cdot$G$\cdot$P\}","M,MGP",novol,FALSE,88694,5544,11,24,50.2059440833112,5.63987703359547e-06,14,TRUE,,1.04920676354339,1.78763553755053,6.77811194189415,1,0,0,0,TRUE,1.28812890780809,0.156291324684659,1.78763553755053,0.0102165696448807,2.62567591547196,2.3790752015065e-05,1.47302204172869,0.0633788963120311,1.04920676354339,0.396005065826989,1.72267905392647,0.0152821632773268,1.78534486189861,0.0103648269913205,3.6311056420864,4.30608588919721e-09,6.77811194189415,1.49316131630119e-22,4.09387908388152,6.05500590075845e-11,3.50395266011378,1.35188516104908e-08
policy_block_size_bin,M_MGP,Mayor stacks,Mayor + Mayor x Gov. x President,"\{M, M$\cdot$G$\cdot$P\}","M,MGP",volctrl,TRUE,88694,5544,11,24,62.9824587045975,3.49525389433693e-08,14,TRUE,,1.04920274126288,1.78760151248164,6.77072366082339,1,0,0,0,TRUE,1.2882559399866,0.156202351305133,1.78760151248164,0.0102187574886895,2.62447462442647,2.40200319076012e-05,1.47306181452367,0.063365645297041,1.04920274126288,0.396010253279834,1.72282967563296,0.0152681197980264,1.78506047697025,0.0103833718836065,3.63082434533535,4.31706014210176e-09,6.77072366082339,1.6121742812558e-22,4.09502371151026,5.99041798427976e-11,3.50594563434775,1.32799456397475e-08
