canonical_slug,outcome,exposure,aggregation,regression_weight,sector_var,baseline,alignment,fe,exposure_control,depvar,n_obs,n_combos_run,n_combos_failed,wald_f_min,wald_f_max,control_wald_f_min,control_wald_f_max,elapsed_fit_sec,elapsed_table_sec,elapsed_summary_sec,elapsed_sec,status,skip_reason,tex_path
agg_firm__bndes_sector__bndes_share__party__cycle_specific__owner_count__unweighted__mxj_mxt__ctrl__pooled_count__interaction_mqemp,bndes_share,pooled_count,owner_count,unweighted,bndes_sector,cycle_specific,party,mxj_mxt,yes,Y_bndes_share,102768,6,0,0.151202809329449,2.06539991017878,,,10.9699999999999,0.00999999999999091,0.0200000000000955,11.0300000000001,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__bndes_share__party__cycle_specific__owner_count__unweighted__mxj_mxt__ctrl__pooled_count__interaction_mqemp.tex
agg_firm__bndes_sector__bndes_share__party__cycle_specific__owner_count__unweighted__mxj_mxt__ctrl__pooled_count__top_q4,bndes_share,pooled_count,owner_count,unweighted,bndes_sector,cycle_specific,party,mxj_mxt,yes,Y_bndes_share,50621,6,0,0.00676525149002343,2.3636911623942,,,10.1899999999999,0.00999999999999091,0.0200000000000955,10.23,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__bndes_share__party__cycle_specific__owner_count__unweighted__mxj_mxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__bndes_share__party__cycle_specific__owner_count__unweighted__mxj_mxt__noctrl__pooled_count__interaction_mqemp,bndes_share,pooled_count,owner_count,unweighted,bndes_sector,cycle_specific,party,mxj_mxt,no,Y_bndes_share,102768,6,0,0.0504333840819662,1.37335345762717,,,9.91999999999996,0.0299999999999727,0.0200000000000955,10,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__bndes_share__party__cycle_specific__owner_count__unweighted__mxj_mxt__noctrl__pooled_count__interaction_mqemp.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_jxt,yes,Y_employment_share,255212,6,0,0.180271608573019,4.59971127673621,,,11.07,0.25,0.0699999999999932,115.81,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_jxt,yes,Y_employment_share,71761,6,0,0.0146938137045306,0.593516007651429,,,9.64999999999998,0.229999999999961,0.0800000000000409,114.74,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_jxt,no,Y_employment_share,255212,6,0,0.37902031332194,11892188.0670732,,,9.62,0.0699999999999932,0.0600000000000023,9.81999999999999,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_jxt,no,Y_employment_share,71761,6,0,0.00926268495689657,50758365.333348,,,9.13,0.0500000000000114,0.0499999999999545,9.29000000000002,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_mxt,yes,Y_employment_share,253086,6,0,0.0512199253463217,5.09417243318788,,,11.66,0.0399999999999636,0.0500000000000114,11.79,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_mxt,yes,Y_employment_share,71761,6,0,0.194943342045171,1.07934044965895,,,9.75,0.0399999999999636,0.0500000000000114,9.93000000000001,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_mxt,no,Y_employment_share,253086,6,0,8.04035608084688e-07,0.709590689684216,,,9.77999999999997,0.0500000000000114,0.0600000000000023,9.95999999999998,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,coalition,mxj_mxt,no,Y_employment_share,71761,6,0,0.127674759233832,1.22691914606345,,,9.31,0.0600000000000023,0.0500000000000114,9.45999999999998,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,yes,Y_employment_share,152705,6,0,0.182669177118133,5.79605727225803,,,12.0500000000001,0.0599999999999454,0.0499999999999545,105.62,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,yes,Y_employment_share,53432,6,0,0.0608617163331129,3.41146837141706,,,10.76,0.07000000000005,0.0399999999999636,104.63,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,no,Y_employment_share,152705,6,0,1.99312277977297,1353641.04665776,,,10.89,0.0600000000000591,0.0499999999999545,11.0599999999999,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,no,Y_employment_share,53432,6,0,0.00159967180791995,60067720.6066495,,,10.43,0.0800000000000409,0.0499999999999545,10.61,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,yes,Y_employment_share,143519,6,0,1.00413213486178,3.18825167393611,,,13.3099999999999,0.0400000000000773,0.0499999999999545,13.47,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,yes,Y_employment_share,53299,6,0,1.10624928544079,3.7731356099585,,,11,0.0499999999999545,0.0499999999999545,11.16,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,no,Y_employment_share,143519,6,0,0.228850519738612,7.91757603007384,,,11.4000000000001,0.0699999999999363,0.0399999999999636,11.58,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,no,Y_employment_share,53299,6,0,0.000669181615477459,5.61937704484041,,,10.54,0.0500000000000682,0.0499999999999545,10.71,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,yes,Y_employment_share,152775,6,0,0.649828334124831,2.17699229611589,,,11.9,0.0500000000000682,0.0499999999999545,12.0599999999999,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,yes,Y_employment_share,53434,6,0,1.02855740188927,2.57616715726691,,,11.41,0.0599999999999454,0.0500000000000682,11.5799999999999,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__noctrl__pooled_count,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,no,Y_employment_share,152775,6,0,2.08113428121863,18085270.015522,,,10.83,0.0600000000000591,0.0599999999999454,11,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_jxt,no,Y_employment_share,53434,6,0,2.33339023667923,105707812.333589,,,10.87,0.07000000000005,0.0399999999999636,11.03,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__ctrl__pooled_count,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,yes,Y_employment_share,143583,6,0,0.58729025373246,5.12304124453371,,,12.6500000000001,0.0499999999999545,0.0499999999999545,12.8200000000001,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,yes,Y_employment_share,53301,6,0,0.862014305222468,3.71250619438402,,,10.9399999999999,0.0500000000000682,0.0499999999999545,11.0799999999999,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__noctrl__pooled_count,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,no,Y_employment_share,143583,6,0,0.00927819094387745,6.24395168338873,,,11.03,0.0400000000000773,0.0499999999999545,11.1999999999999,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,coalition,mxj_mxt,no,Y_employment_share,53301,6,0,0.0503152779818686,3.51149585820429,,,10.5700000000001,0.0599999999999454,0.0400000000000773,10.72,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__coalition__cycle_specific__owner_count__n_firms_weighted__mxj_mxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_jxt,yes,Y_employment_share,255212,6,0,0.00633459202681653,20.0190400934755,,,11.13,0.0499999999999545,0.0399999999999636,11.2600000000001,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_jxt,yes,Y_employment_share,71761,6,0,0.0118035175416533,11.0310002102254,,,9.66999999999996,0.0499999999999545,0.0599999999999454,9.87,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_jxt,no,Y_employment_share,255212,6,0,0.308519379869249,18438207.4991274,,,9.66999999999996,0.0400000000000773,0.0499999999999545,9.84999999999991,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_jxt,no,Y_employment_share,71761,6,0,0.0571103474409484,71900044.3219247,,,9.27999999999997,0.0400000000000773,0.0499999999999545,9.43999999999994,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_jxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_mxt,yes,Y_employment_share,253086,6,0,1.71902098842549,18.6874763978069,,,11.61,0.0500000000000682,0.0499999999999545,11.75,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_mxt,yes,Y_employment_share,71761,6,0,0.335109116356646,41.7028143053887,,,9.75,0.0500000000000682,0.0399999999999636,9.87,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_mxt,no,Y_employment_share,253086,6,0,0.0343148028408102,14.263633808417,,,9.93000000000006,0.0399999999999636,0.0600000000000591,10.08,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,equal_firm,unweighted,bndes_sector,cycle_specific,party,mxj_mxt,no,Y_employment_share,71761,6,0,0.00634845803643449,7.52586850796464,,,9.29999999999995,0.0499999999999545,0.0500000000000682,9.47000000000003,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__equal_firm__unweighted__mxj_mxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_jxt,yes,Y_employment_share,152705,6,0,0.0230932424815932,8.72879856341165,,,12.08,0.0399999999999636,0.0500000000000682,12.23,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_jxt,yes,Y_employment_share,53432,6,0,0.0277375858650773,4.47953187612147,,,10.75,0.0500000000000682,0.0299999999999727,10.91,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_jxt,no,Y_employment_share,152705,6,0,0.0674423716934193,8.15756978478237,,,10.92,0.0400000000000773,0.0499999999999545,11.0799999999999,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_jxt,no,Y_employment_share,53432,6,0,0.00568385114695775,61325430.9006323,,,10.64,0.0499999999999545,0.0600000000000591,10.8100000000001,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_jxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_mxt,yes,Y_employment_share,143519,6,0,0.114786620085866,6.71108892628809,,,13.38,0.0499999999999545,0.0499999999999545,13.5300000000001,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_mxt,yes,Y_employment_share,53299,6,0,0.117212827571184,6.98046129526348,,,11.14,0.0400000000000773,0.0499999999999545,11.28,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_mxt,no,Y_employment_share,143519,6,0,0.025587807951372,6.32016211819656,,,11.36,0.0599999999999454,0.0500000000000682,11.53,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,emp_share_weighted,bndes_sector,cycle_specific,party,mxj_mxt,no,Y_employment_share,53299,6,0,0.15963114916587,4.33255862388654,,,10.58,0.0499999999999545,0.0500000000000682,10.74,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__emp_share_weighted__mxj_mxt__noctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,party,mxj_jxt,yes,Y_employment_share,152775,6,0,0.0127965624874039,2.84404085223596,,,11.98,0.0599999999999454,0.0500000000000682,12.14,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count__top_q4,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,party,mxj_jxt,yes,Y_employment_share,53434,6,0,0.280989238153103,0.792244961130277,,,10.8000000000001,0.0499999999999545,0.0399999999999636,10.95,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__ctrl__pooled_count__top_q4.tex
agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__noctrl__pooled_count,employment_share,pooled_count,owner_count,n_firms_weighted,bndes_sector,cycle_specific,party,mxj_jxt,no,Y_employment_share,152775,6,0,0.129153509502921,24647948.1093487,,,10.83,0.0599999999999454,0.07000000000005,11.01,completed,,C:/Users/LENOVO/Desktop/David/Proyectos/Brazil_IP/paper/tables/agg_firm_bndes_sector/agg_firm__bndes_sector__employment_share__party__cycle_specific__owner_count__n_firms_weighted__mxj_jxt__noctrl__pooled_count.tex
